Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRL60,OUT017,2192.84559
FDW03,OUT017,2124.60109
FDY27,OUT035,3260.8553699999998
FDB39,OUT027,4251.29945
FDU59,OUT045,2558.40308
FDZ57,OUT049,2101.49783
FDO21,OUT049,3061.9809099999998
FDS43,OUT018,2336.45865
FDU28,OUT010,320.1166399999999
FDC51,OUT010,247.84405
FDW16,OUT010,222.97642000000002
FDP32,OUT010,297.37956999999994
FDB60,OUT019,295.01598
NCQ30,OUT046,1870.0990399999998
FDD26,OUT049,2392.8852
FDI44,OUT045,1467.82268
DRH23,OUT046,2113.1493299999997
FDO44,OUT046,1860.4782300000002
FDG04,OUT046,2775.7201999999997
FDM32,OUT027,2720.2257699999996
FDM09,OUT013,2696.72303
FDZ47,OUT013,1871.99657
FDM40,OUT027,3381.4317499999997
FDY48,OUT017,1447.2827499999999
NCM30,OUT045,1098.2038100000002
FDX36,OUT010,352.50781
DRF03,OUT017,1258.09568
FDN51,OUT049,2723.1552899999997
FDM57,OUT049,1458.5014799999997
FDB35,OUT049,2062.54853
FDY13,OUT027,3446.5802800000006
FDA37,OUT017,2513.46158
NCX53,OUT017,2104.09445
FDD59,OUT018,1228.10139
FDX10,OUT019,250.67369999999997
FDC03,OUT018,2152.4648199999997
FDW43,OUT035,2790.90044
FDW10,OUT046,2718.7943
FDY14,OUT027,4408.328380000001
FDV43,OUT045,1430.60446
FDO40,OUT013,2203.6315499999996
FDP46,OUT027,2917.2692799999995
NCE43,OUT019,415.05972
FDD05,OUT035,1732.67792
FDJ60,OUT010,280.76786000000004
DRE27,OUT018,1234.62623
FDO11,OUT035,3267.2803400000003
DRG11,OUT027,3251.86707
FDK33,OUT010,415.25946000000005
DRM23,OUT045,2368.31718
FDJ02,OUT027,4096.53424
NCZ05,OUT045,1885.7786299999996
NCL30,OUT013,2245.84327
FDZ19,OUT018,2421.68105
FDM45,OUT049,1628.18061
FDO36,OUT046,2000.4626799999999
NCK31,OUT045,1900.4262299999998
DRJ37,OUT045,2153.1972
FDP24,OUT018,1587.53352
FDF46,OUT013,1934.9146700000001
FDX46,OUT019,257.33169999999996
NCL18,OUT045,3050.3294100000003
FDJ26,OUT013,2193.811
FDJ07,OUT045,2086.3175899999997
FDY15,OUT013,2668.3266599999997
DRG01,OUT045,1234.9591300000002
FDF58,OUT045,1314.1227499999998
FDZ14,OUT019,300.60870000000006
FDP31,OUT049,1597.6203899999998
FDH45,OUT013,1819.8311400000002
FDA09,OUT010,338.65916999999996
FDW31,OUT035,2541.7580799999996
FDA57,OUT046,2271.31012
NCE55,OUT035,2947.96266
FDC17,OUT019,350.11093
FDC59,OUT013,1430.40472
FDA22,OUT013,2563.3300000000004
FDK52,OUT035,2462.5944600000007
NCM26,OUT046,1957.58516
NCT53,OUT035,2450.24387
FDW45,OUT018,2559.4017799999992
NCI18,OUT035,3330.6645
FDE38,OUT018,2078.4944400000004
FDF08,OUT019,310.16292999999996
FDY58,OUT010,413.32864000000006
FDF58,OUT019,401.81030000000004
FDX39,OUT017,3202.23168
FDB44,OUT049,2544.85405
FDF28,OUT013,2100.89861
FDE39,OUT013,2061.1503500000003
FDT37,OUT018,2389.45633
FDZ45,OUT017,3701.415230000001
FDO40,OUT035,1999.2975299999994
FDM57,OUT027,2092.14334
DRG36,OUT017,3046.63422
FDY36,OUT010,211.89085
DRL60,OUT027,4415.35257
FDS25,OUT019,283.96369999999996
DRF49,OUT027,2587.9978899999996
FDP16,OUT045,4223.8351999999995
FDS60,OUT049,1913.70894
FDU15,OUT027,4130.12385
FDK43,OUT046,2134.5548000000003
FDN25,OUT046,1198.7728999999997
FDE53,OUT049,1641.2968700000001
FDB22,OUT013,2908.4807200000005
FDE39,OUT017,1832.5146300000001
FDX35,OUT035,3595.0203900000006
NCG54,OUT049,3146.63738
FDH27,OUT035,3260.85537
NCK42,OUT013,3259.5570600000005
FDS25,OUT049,2270.27813
FDI10,OUT018,2189.8827800000004
FDU35,OUT035,2651.0491500000003
FDI04,OUT017,2624.7500499999996
DRK23,OUT035,2475.94375
FDB53,OUT019,283.69737999999995
FDY02,OUT049,2650.18361
FDM60,OUT035,2100.36597
NCJ31,OUT010,641.76462
DRP35,OUT017,1825.0576699999997
NCQ30,OUT018,2039.5784300000003
DRL11,OUT010,291.35407999999995
FDU01,OUT013,1887.9757699999998
FDR39,OUT035,2818.83075
FDO08,OUT046,2495.8178800000005
FDC02,OUT045,4085.81486
NCZ29,OUT035,2095.53892
FDF29,OUT010,263.98969999999997
FDZ23,OUT017,3167.4436299999993
NCU53,OUT018,1958.0845100000001
NCW30,OUT013,3229.22987
NCM26,OUT027,2912.14262
FDV50,OUT027,4337.88674
FDW15,OUT049,2453.4397099999996
FDI35,OUT027,4877.517639999999
FDO11,OUT017,2648.01976
FDN48,OUT046,1569.1907299999998
NCA17,OUT049,1901.15861
NCN54,OUT013,1897.53
FDP22,OUT013,1789.5705299999997
NCB54,OUT035,2066.24372
FDD08,OUT045,1036.0513799999999
DRM48,OUT010,283.4643500000001
FDG41,OUT027,3121.6032999999998
FDE44,OUT027,2796.5597399999997
FDE26,OUT035,2078.66089
NCS38,OUT013,1953.5903600000001
NCJ54,OUT018,2481.83608
FDI40,OUT019,269.9819
FDN45,OUT018,2759.1750700000002
FDU43,OUT046,2911.5766900000003
FDI04,OUT010,397.71563000000003
NCC07,OUT018,1474.4141
NCC07,OUT019,307.00038000000006
NCD18,OUT045,3422.3451600000008
FDU55,OUT035,2948.76162
FDX59,OUT035,2136.8851
FDR52,OUT049,2880.48383
NCP17,OUT013,1799.19134
FDQ32,OUT045,2060.88403
NCT17,OUT049,2477.4418
FDO10,OUT049,1485.1667699999998
FDE32,OUT049,1816.86833
FDN44,OUT045,2569.8215499999997
FDH02,OUT035,1965.70792
FDK60,OUT013,1679.4472099999998
FDS24,OUT019,273.1111599999999
FDL03,OUT010,461.2995299999999
FDB46,OUT027,4536.69462
FDO48,OUT049,2389.09014
FDZ39,OUT049,2185.7215300000003
FDT02,OUT027,2010.0501999999997
FDC50,OUT013,2532.50346
FDP39,OUT035,1879.4535300000002
DRG15,OUT018,1375.2099
FDP10,OUT018,2059.1862400000005
FDF53,OUT027,4496.380429999999
FDN34,OUT045,3338.92042
FDK02,OUT045,1669.9928499999999
FDC23,OUT045,2718.22837
FDJ10,OUT019,270.64770000000004
FDE53,OUT035,1941.9388599999997
FDR25,OUT035,2991.2396599999997
FDW50,OUT046,2674.2189900000003
FDS09,OUT049,1538.3308999999995
FDW49,OUT010,348.24669000000006
FDU51,OUT046,2131.3256699999997
FDF28,OUT018,1296.07957
NCY30,OUT018,2343.616
FDD44,OUT045,3999.9266599999996
FDX09,OUT017,2973.8289899999995
NCF30,OUT013,2161.75273
FDZ50,OUT019,353.27347999999995
FDW37,OUT013,2445.64985
FDD11,OUT049,3581.138459999999
DRH39,OUT018,1768.9973100000007
FDA36,OUT049,1833.6797800000004
NCG43,OUT049,2511.63063
FDF02,OUT035,1871.3973499999997
FDP57,OUT027,2494.18667
NCE42,OUT017,2537.7299900000003
NCR38,OUT027,5504.03544
FDP03,OUT019,359.59857999999997
FDO51,OUT035,2110.41955
NCQ42,OUT046,2109.18782
NCM41,OUT046,1788.9713100000001
FDH48,OUT027,2365.8870100000004
DRF60,OUT046,2195.6752399999996
FDJ27,OUT035,2292.8820400000004
FDQ14,OUT013,2340.22042
FDN27,OUT017,2510.2990299999997
NCQ02,OUT046,2536.19865
FDJ33,OUT049,1927.4910000000004
FDP07,OUT027,5289.314939999999
DRE01,OUT049,2964.70753
FDU36,OUT045,1160.2230799999998
FDL28,OUT017,3229.56277
NCX53,OUT046,2759.6411300000004
FDZ39,OUT013,2495.11879
NCP42,OUT013,3029.9226400000002
FDJ14,OUT035,2484.1663800000006
FDK04,OUT049,1692.9296600000002
NCC19,OUT017,2326.40507
FDS09,OUT018,1664.3002599999995
FDZ02,OUT046,2335.1603400000004
FDD35,OUT018,1589.6640799999998
NCY42,OUT017,2378.4040499999996
FDB05,OUT045,3418.08404
FDF20,OUT035,2970.40012
NCO41,OUT018,1462.86247
FDC40,OUT027,3805.84596
FDV58,OUT045,2303.0687800000005
FDZ57,OUT045,1896.56459
DRM35,OUT046,2700.0187400000004
DRN36,OUT018,1607.4076499999999
FDQ13,OUT046,2064.6457999999993
DRO35,OUT010,225.63962
NCD43,OUT035,2121.2387999999996
FDA51,OUT018,2152.4648199999997
NCX17,OUT027,3893.132339999999
NCZ17,OUT049,1788.83815
FDR11,OUT027,3894.6969699999995
FDW34,OUT049,3417.1852100000006
FDN50,OUT017,1907.55029
FDS09,OUT046,1373.64527
FDS48,OUT018,1650.91768
FDL44,OUT049,2508.4347900000002
DRF48,OUT018,2036.38259
FDA14,OUT018,2020.1370699999995
NCD30,OUT049,2174.8024099999993
FDI16,OUT017,1168.2459700000002
NCG06,OUT035,3598.11636
DRZ24,OUT035,1964.6093500000002
NCS17,OUT045,1686.3049500000002
FDB37,OUT045,3167.4436299999998
FDE10,OUT035,2005.2897299999997
FDC57,OUT045,3464.8564899999997
FDM12,OUT018,2520.3858999999998
FDE24,OUT049,2183.7574200000004
FDW22,OUT045,3329.8988299999996
DRD01,OUT027,1988.9110500000002
NCZ18,OUT027,5633.43367
FDN49,OUT045,1721.5923500000001
FDR22,OUT035,1815.40357
FDV08,OUT019,375.1782999999999
FDY39,OUT046,2460.86338
FDV36,OUT049,1940.87358
FDO60,OUT045,1289.28841
FDU04,OUT027,2208.85808
FDR20,OUT027,2801.7862700000005
FDW19,OUT019,310.16292999999996
FDU40,OUT049,2411.42773
FDK15,OUT045,2307.82925
DRF15,OUT035,3149.5003199999996
FDQ25,OUT017,3142.4428400000006
FDI48,OUT019,179.93245000000005
FDS49,OUT046,2064.6458000000002
FDV22,OUT046,2189.11711
NCV42,OUT046,2086.01798
FDX26,OUT046,2782.8442600000003
FDI33,OUT018,1892.8028199999997
FDZ14,OUT049,2372.2454000000002
FDG10,OUT013,1567.16004
FDM38,OUT018,1707.7769999999996
FDG26,OUT027,4255.02793
FDH46,OUT035,1784.8766400000004
FDN13,OUT018,1583.1392400000002
FDU57,OUT035,2144.0757400000007
NCI06,OUT046,2558.6693999999998
FDM38,OUT045,1594.2248100000002
NCG42,OUT010,343.95228000000003
FDL39,OUT045,3105.39107
FDT31,OUT019,375.1782999999999
FDV59,OUT013,3445.34855
FDB49,OUT035,2100.36597
FDD58,OUT049,1851.8894100000002
DRN59,OUT046,1948.3638299999998
FDX48,OUT049,2006.55475
FDQ11,OUT049,3382.16413
FDY12,OUT049,2073.8338400000002
FDQ11,OUT045,2609.17033
DRI11,OUT017,2083.45465
FDY32,OUT027,4063.77688
FDS51,OUT045,1097.37156
FDR19,OUT010,342.12133000000006
DRB13,OUT018,2662.80052
FDS21,OUT035,1672.8224999999998
FDQ40,OUT045,2840.70228
NCE55,OUT013,2900.32467
FDX43,OUT027,4188.68096
FDS12,OUT049,1854.253
DRK01,OUT027,2587.9978899999996
FDN25,OUT017,1791.0685800000003
FDB60,OUT046,3280.92924
FDQ13,OUT017,1428.7069299999998
DRK13,OUT045,3200.96666
DRF25,OUT018,1405.0710299999998
NCD42,OUT019,347.44773
FDW25,OUT045,1643.9600699999999
NCV29,OUT027,3745.0584200000003
NCK42,OUT035,3494.01853
DRJ13,OUT027,3609.3350900000005
DRD15,OUT017,4014.0749099999994
FDM27,OUT045,2381.53331
FDZ50,OUT018,2152.46482
FDC04,OUT046,2860.6429900000003
FDF50,OUT049,2115.04686
FDP15,OUT045,2990.04122
FDK46,OUT035,3096.9021199999997
FDZ56,OUT018,2718.52798
FDY60,OUT049,2144.24219
FDB10,OUT035,3547.91504
FDR57,OUT045,2511.46418
FDU58,OUT049,2448.8124000000003
FDH02,OUT046,1971.03432
FDP48,OUT013,2249.4052999999994
FDI46,OUT035,3547.91504
FDW56,OUT013,2762.1378799999998
NCM19,OUT010,294.05057000000005
FDS50,OUT027,4410.0594599999995
FDK24,OUT013,1612.16812
FDO36,OUT017,1938.90947
FDK45,OUT027,2755.6463299999996
NCL05,OUT045,1335.69467
FDL32,OUT018,1877.25639
FDA28,OUT049,2302.40298
FDY36,OUT018,1518.72309
FDP32,OUT018,1810.54323
FDL50,OUT046,2018.97192
DRC24,OUT049,2503.70761
NCS18,OUT017,1696.59156
FDD16,OUT017,1345.78154
NCV18,OUT013,1961.5799599999998
FDX07,OUT046,2577.51154
NCZ05,OUT027,3041.60743
NCI31,OUT013,1427.1423
FDK14,OUT049,1641.62977
NCR06,OUT045,1059.6207
NCF54,OUT049,3002.1920699999996
DRG23,OUT010,296.68048
FDD53,OUT046,1369.61718
NCM31,OUT027,2867.7337599999996
FDT16,OUT017,3507.26795
FDR40,OUT035,2025.56334
DRG25,OUT017,2722.3896199999995
FDT10,OUT035,1706.24566
FDY32,OUT013,2507.4360899999997
FDN50,OUT035,1846.1302399999997
FDZ35,OUT019,234.09527999999995
NCP54,OUT045,2205.5290800000002
NCD07,OUT035,2191.8136
FDS02,OUT018,2152.46482
DRN59,OUT018,1775.7218900000003
DRB24,OUT013,2701.9828500000003
FDP37,OUT027,3478.73842
DRB01,OUT018,2215.31634
FDR47,OUT046,2923.2947700000004
NCM31,OUT010,307.46644000000003
NCF06,OUT027,5888.43507
NCV17,OUT027,3581.8708400000005
FDS10,OUT049,2303.3683900000005
FDN52,OUT035,1882.4163399999998
FDZ48,OUT013,2010.7492900000002
FDJ48,OUT049,2382.9647800000002
DRB13,OUT027,4911.34028
FDV59,OUT017,2971.73172
FDL32,OUT035,1831.5825099999997
FDZ12,OUT035,1392.3875400000002
NCR06,OUT027,1844.5323199999998
FDP51,OUT017,1749.65582
FDY22,OUT013,2496.8498699999996
FDZ38,OUT049,2561.16615
NCO54,OUT035,2350.20742
FDR23,OUT035,2938.2419800000007
FDM38,OUT049,2273.07449
FDS25,OUT013,2028.7591799999998
FDZ22,OUT013,2345.6466899999996
FDZ20,OUT019,375.1782999999999
FDD45,OUT010,253.73638000000005
FDN03,OUT049,2411.5608899999997
NCW30,OUT046,2614.8629200000005
FDY24,OUT027,3866.5336299999994
FDJ26,OUT019,399.11381
FDM15,OUT049,2332.6302999999994
NCW54,OUT027,1698.1561900000002
FDA23,OUT045,1461.99693
FDA39,OUT019,164.28615
FDZ12,OUT017,2176.03414
NCB42,OUT046,1978.05851
FDL16,OUT046,1364.69026
FDO24,OUT019,311.32808
NCP42,OUT046,2449.9442599999998
FDR19,OUT018,2514.22725
DRL01,OUT045,1742.0657000000003
FDV37,OUT046,2862.6071
FDI41,OUT010,299.90961000000004
FDF58,OUT049,2121.2388
NCF43,OUT018,2094.90641
FDN02,OUT049,2584.6023099999993
NCP41,OUT035,1955.3547300000005
NCY17,OUT027,2202.7327199999995
FDL58,OUT027,4536.69462
NCA30,OUT027,4445.480020000001
FDE46,OUT018,2282.5954300000003
FDY38,OUT035,3801.0521999999996
NCH29,OUT027,2616.4608400000006
FDO20,OUT045,3413.8562099999995
FDP44,OUT018,1564.82974
FDM02,OUT027,3441.05414
FDJ14,OUT027,3441.05414
FDH04,OUT010,210.99202
DRK23,OUT046,3205.76042
NCW05,OUT046,1913.90868
FDF12,OUT049,1791.2017399999997
FDL51,OUT019,480.34141
FDN03,OUT018,2015.87595
DRJ37,OUT049,2869.69787
FDM12,OUT019,414.4605
FDA16,OUT045,3428.73684
NCB07,OUT017,3097.4014700000002
NCI17,OUT019,332.73355000000004
FDR51,OUT046,2141.3126700000003
FDJ55,OUT045,3493.41931
NCZ17,OUT013,1401.60887
FDU25,OUT013,2369.1161400000005
NCG18,OUT045,1799.19134
DRM11,OUT017,3003.32393
FDH16,OUT035,1766.1676599999998
FDZ04,OUT018,1254.1008800000004
NCX53,OUT035,2170.6078700000007
FDX38,OUT027,3805.84596
FDX09,OUT046,2360.261
NCW05,OUT018,2114.4143499999996
NCS41,OUT017,2707.67544
FDI26,OUT046,2162.4518199999998
NCZ41,OUT027,3094.5052399999995
NCK06,OUT046,2086.01798
FDX23,OUT027,2444.35154
NCA42,OUT046,2276.5033599999997
FDC20,OUT049,1323.54382
DRC49,OUT018,1951.19348
FDX01,OUT013,2531.2051500000007
FDC08,OUT045,3737.9343599999993
FDC02,OUT017,4085.814860000001
FDK10,OUT045,2701.3836300000003
DRC24,OUT013,2848.9914899999994
FDW16,OUT019,299.47684
NCU06,OUT018,2941.60427
DRA59,OUT045,1756.0475
FDR24,OUT019,282.9649999999999
DRL35,OUT018,1772.1265700000004
FDA49,OUT013,2527.34351
NCC55,OUT046,1285.9261199999999
DRD24,OUT019,301.24121
NCE55,OUT049,2808.6107199999997
FDT33,OUT045,2534.23454
NCT53,OUT013,1706.87817
FDS26,OUT046,2782.8442600000003
FDL22,OUT018,1802.4870500000002
FDP44,OUT017,1527.77797
FDC52,OUT018,2152.46482
FDI53,OUT010,350.87659999999994
FDZ23,OUT046,2962.84329
NCT18,OUT013,3279.59764
FDR13,OUT046,1971.03432
FDB09,OUT010,311.59439999999995
FDZ60,OUT013,2010.7492900000004
FDB11,OUT046,3174.5011099999997
FDC10,OUT018,1764.8027699999998
FDW56,OUT035,2729.2140700000004
FDK14,OUT027,3446.5802800000006
DRE27,OUT027,4361.92212
FDA38,OUT017,3283.7256000000007
FDT11,OUT045,2609.17033
FDP15,OUT035,2885.4773299999997
FDV27,OUT035,2252.8008800000002
FDS36,OUT027,3951.989060000001
FDY40,OUT027,2897.49502
NCF19,OUT049,1780.0495899999999
FDF53,OUT045,3214.9151699999998
FDS14,OUT027,4305.861759999999
FDE56,OUT046,1953.05772
FDZ19,OUT035,2463.42671
FDZ46,OUT013,2380.16842
FDR16,OUT046,3084.7512699999997
FDG29,OUT018,1366.8874
NCE30,OUT017,2561.89853
FDZ40,OUT046,1589.6307900000004
FDG58,OUT018,2107.62319
DRH03,OUT013,1851.5898000000004
FDZ47,OUT045,1960.74771
FDV04,OUT018,1599.9173999999998
FDZ10,OUT018,2386.5601
FDG46,OUT017,1716.1993699999998
NCF07,OUT045,1483.20266
FDY44,OUT035,2695.75762
FDB21,OUT013,3088.57962
FDS20,OUT035,2729.2140700000004
FDS49,OUT049,1474.38081
FDX55,OUT027,5155.35598
NCQ02,OUT018,2081.35738
FDR25,OUT013,2193.8110000000006
DRG39,OUT045,1296.7453699999999
FDB46,OUT046,2428.33905
NCC30,OUT018,2265.25134
FDE58,OUT035,2614.03067
FDC05,OUT019,396.85008999999997
FDY15,OUT046,2464.05922
FDG14,OUT046,2210.62245
FDL08,OUT049,3362.456449999999
FDQ47,OUT013,1505.54025
FDN12,OUT035,1294.41507
FDW10,OUT013,3137.88211
FDD02,OUT035,2257.9275399999997
FDX35,OUT010,442.5239700000001
FDT35,OUT046,2385.99417
DRN47,OUT019,423.74841000000004
FDB11,OUT010,598.3877500000001
FDN20,OUT045,2746.39171
FDB59,OUT035,3268.1458799999996
FDJ58,OUT045,2776.08639
FDU60,OUT046,2962.84329
FDS03,OUT049,1362.52641
FDU40,OUT019,295.31559
DRH15,OUT049,1467.1568800000002
FDD04,OUT027,4407.9289
FDQ01,OUT046,3530.43779
FDF28,OUT035,2227.33403
FDD22,OUT010,352.14162
FDY19,OUT046,1839.5388199999998
FDN33,OUT035,1885.14612
FDV36,OUT035,1390.98936
FDW01,OUT010,331.13563
FDJ28,OUT049,2642.8931
FDB17,OUT035,2358.43005
FDM40,OUT049,1944.6020599999997
FDV46,OUT045,2046.4361700000002
FDQ44,OUT049,2081.98989
NCD42,OUT046,1578.34548
DRH37,OUT046,1980.18907
FDR10,OUT018,2505.17237
NCD06,OUT027,1698.1561900000002
FDI53,OUT046,2956.98425
FDG16,OUT035,2533.3024200000004
DRB25,OUT046,1988.7446
FDY09,OUT046,2646.95448
FDX48,OUT045,2294.24693
FDC03,OUT010,460.1343800000001
FDT47,OUT035,2168.64376
FDW44,OUT027,4704.143319999999
FDT24,OUT017,1366.8208200000004
FDT12,OUT019,404.40691999999996
NCS38,OUT035,2125.4333399999996
FDO39,OUT035,2576.3131
FDA13,OUT046,2291.5837300000003
FDO48,OUT035,2474.5788600000005
DRJ01,OUT017,2262.32182
FDD53,OUT018,1366.8874
NCT05,OUT049,2605.87462
FDQ51,OUT045,1121.6399700000002
FDU60,OUT013,2294.0138999999995
FDC59,OUT046,1370.6491700000001
FDP36,OUT035,2100.36597
NCM19,OUT017,2173.37094
FDL16,OUT035,1357.49962
FDE50,OUT018,2057.45516
NCR18,OUT013,1484.63413
NCD30,OUT035,2415.6555599999997
FDH31,OUT013,2627.74615
FDD56,OUT019,310.1629300000001
FDC47,OUT049,3068.97181
FDZ21,OUT045,1540.3283
FDM01,OUT049,1543.55743
FDF24,OUT013,1679.4472099999998
FDW23,OUT017,1169.8106
FDY52,OUT018,1494.28823
DRH37,OUT027,3609.3350900000005
DRO47,OUT027,3508.7660000000005
FDR25,OUT049,2472.24856
FDQ24,OUT027,2492.98823
DRJ51,OUT018,2382.5653
NCU06,OUT035,3298.27333
NCV18,OUT018,1768.83086
NCC06,OUT027,3002.45839
FDZ01,OUT018,1739.4024999999997
FDT14,OUT017,2121.80473
FDD11,OUT019,512.13336
FDN09,OUT017,4222.20399
NCO18,OUT010,380.57128
FDZ50,OUT045,3834.3089100000007
FDS44,OUT013,2741.2317599999997
FDI36,OUT045,3110.65089
FDA26,OUT010,508.97081
NCY53,OUT049,1890.07304
FDF32,OUT049,3023.2313500000005
FDF59,OUT010,330.27009000000004
FDB20,OUT046,2008.31912
DRH11,OUT035,1847.09565
FDT03,OUT049,1895.0998299999999
NCH06,OUT035,3571.251329999999
FDR55,OUT049,3101.2631100000003
FDI10,OUT035,2445.68314
FDZ12,OUT045,2039.8780400000007
FDM12,OUT049,2389.09014
DRB25,OUT045,1796.4282700000003
NCS41,OUT013,2009.3844000000001
NCT53,OUT049,2334.39467
NCD55,OUT013,1183.9588500000002
FDY08,OUT049,2353.1369400000003
NCP55,OUT049,2065.5779199999997
FDA33,OUT013,2564.86134
FDQ33,OUT013,3327.3022100000003
FDE45,OUT027,4877.91712
FDT26,OUT013,2668.3266599999997
NCV53,OUT049,2477.4417999999996
FDK60,OUT027,3983.6811399999997
NCJ29,OUT046,1734.4422900000002
FDI15,OUT045,4137.614100000001
FDX21,OUT013,2456.53568
FDV49,OUT019,430.77260000000007
DRO59,OUT046,1875.0925399999996
FDZ14,OUT045,1915.07383
FDP32,OUT027,3506.5022799999997
FDC33,OUT017,3012.7450000000003
FDT14,OUT010,324.64408000000003
NCN54,OUT027,1995.70221
FDR57,OUT027,3586.2984100000003
DRK12,OUT046,1988.7446000000004
FDX52,OUT049,2675.25098
FDX08,OUT010,293.31819
FDP10,OUT010,337.8935
NCP50,OUT045,1855.45144
NCL06,OUT013,3362.3565800000006
FDP25,OUT013,2742.26375
FDE53,OUT013,1673.1886899999997
FDL27,OUT017,1851.7229599999998
FDC35,OUT049,3507.4011100000002
DRJ47,OUT010,274.34289
FDD16,OUT018,1876.9234900000004
NCN42,OUT049,2477.6082499999998
FDC38,OUT027,3590.3930800000003
NCO07,OUT045,2948.69504
FDQ20,OUT049,1326.24031
FDI32,OUT046,1764.5031600000002
FDN20,OUT010,283.56422000000003
DRJ51,OUT027,4623.781260000001
FDU08,OUT045,1492.1243800000002
DRN37,OUT019,297.44615
FDD05,OUT010,304.86982
FDW15,OUT046,2216.71452
FDI52,OUT046,1733.6766199999997
DRM11,OUT049,2296.7436800000005
NCO06,OUT045,1223.9068499999998
FDU38,OUT049,2711.5703700000004
FDU59,OUT018,2323.47555
FDJ10,OUT046,2054.9251200000003
FDM13,OUT049,1874.32687
NCJ30,OUT019,419.42071000000004
FDM45,OUT018,1719.19547
FDP36,OUT045,1095.6737699999999
NCD30,OUT010,330.20351
FDN48,OUT017,1293.24992
FDY32,OUT049,2187.9852499999997
FDU47,OUT046,2758.7423
FDF17,OUT019,295.31558999999993
FDP34,OUT017,2636.6678699999998
FDA47,OUT049,2236.78839
DRD27,OUT027,4321.57464
FDW38,OUT045,1121.6732600000003
FDZ15,OUT019,306.43445
FDZ03,OUT027,4211.817510000001
NCN19,OUT049,3121.73646
FDG02,OUT035,2667.6275699999997
FDS31,OUT035,2325.9057199999997
FDW43,OUT019,310.16292999999996
FDZ47,OUT010,228.00321
FDO57,OUT017,2370.9138000000003
NCL07,OUT013,1382.9664699999998
NCV42,OUT013,1946.1666899999993
FDP40,OUT017,1347.7789400000001
FDP48,OUT019,396.31745
FDH21,OUT017,2552.11127
NCP02,OUT049,1684.30755
FDK24,OUT049,1539.3296
FDC41,OUT045,1201.46939
FDF08,OUT017,1509.66821
FDO49,OUT017,1837.0420700000002
FDS56,OUT027,5456.663769999999
FDX46,OUT018,1514.5285499999998
FDQ07,OUT013,3052.9926100000002
FDC32,OUT010,258.26382
FDT21,OUT019,422.28365
FDG58,OUT045,2396.7468400000002
FDW14,OUT049,2283.1280699999998
DRA12,OUT027,3503.2065700000007
FDV27,OUT013,2411.89379
DRD25,OUT013,2536.1986499999994
DRF48,OUT027,3609.3350900000005
FDX24,OUT017,1266.1518600000002
DRJ51,OUT046,2860.6429900000003
FDE45,OUT045,2578.84314
FDE14,OUT046,2154.2624800000003
FDG53,OUT045,1645.8908900000001
FDT08,OUT046,2046.9022300000001
DRC27,OUT027,4490.88758
FDG20,OUT035,2246.2427500000003
FDC21,OUT046,2043.6731
FDV31,OUT018,2539.0615900000003
FDB58,OUT045,2177.63206
FDV23,OUT046,1995.53576
FDA25,OUT019,274.37618000000003
FDC15,OUT046,2248.3400200000005
FDU47,OUT049,2393.91719
FDE23,OUT013,1394.48481
FDS08,OUT013,2762.1378799999998
FDW03,OUT027,4225.699439999999
FDJ60,OUT018,2374.5091199999997
FDM34,OUT017,2087.2830000000004
FDW33,OUT013,2457.0683199999994
FDZ40,OUT013,1334.0967500000002
FDE33,OUT018,1499.18186
NCC06,OUT010,333.46592999999996
FDU11,OUT046,2199.6367500000006
FDL44,OUT017,2705.41172
NCZ29,OUT017,1972.2993400000003
FDG28,OUT010,519.09097
FDL12,OUT018,1882.3497599999998
FDD52,OUT017,2195.2757599999995
FDO15,OUT013,2495.1187899999995
NCN29,OUT027,2282.26253
FDW36,OUT013,1692.6633399999998
FDB21,OUT046,2871.82843
FDZ28,OUT013,2094.50693
FDY10,OUT035,2626.94719
DRG39,OUT017,1186.72192
FDN28,OUT013,1602.38086
FDV15,OUT035,2306.83055
DRI13,OUT035,2461.59576
FDH20,OUT046,2116.2453
FDY51,OUT013,3383.6954699999997
FDE16,OUT013,2814.4364699999996
FDX40,OUT018,1254.1008800000004
FDC48,OUT018,1698.0896100000002
FDS14,OUT046,2185.32205
FDX56,OUT017,3916.4020499999997
FDI10,OUT046,2410.0961300000004
FDI14,OUT013,2508.1351799999998
DRM48,OUT013,2168.77692
NCH07,OUT027,4206.59098
FDY26,OUT013,2689.09962
FDD02,OUT027,3446.5802800000006
FDM12,OUT046,2962.84329
DRF01,OUT010,330.73615
FDV36,OUT046,2002.7929800000002
DRI59,OUT013,2883.31348
FDV03,OUT018,2117.6767699999996
FDO39,OUT017,3062.2805200000007
NCB07,OUT018,2341.2857
FDH38,OUT027,3590.5928200000003
FDZ13,OUT035,2662.8670999999995
NCZ30,OUT046,2086.01798
NCA06,OUT035,2021.00261
FDB04,OUT049,2311.79076
FDN50,OUT013,1679.0810200000003
NCG06,OUT049,3521.44949
NCY17,OUT018,1431.9693499999998
FDC23,OUT046,2319.9801
FDK33,OUT049,2725.75191
FDR03,OUT049,2630.6756699999996
FDZ07,OUT045,1250.2059499999998
FDO38,OUT013,2559.06888
FDS59,OUT046,2342.6838799999996
DRM11,OUT019,444.08860000000004
FDX52,OUT027,4883.04378
DRJ35,OUT018,1768.66441
NCP53,OUT046,2904.71895
